latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
41.75697,-123.50934,331.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.7,4.8,N
41.75508,-123.51099,322.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289,2.1,N
41.75946,-123.50923,312.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288,2.1,N
41.76892,-123.45716,308.4,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.4,4.3,N
41.76981,-123.46844,317.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290,2.6,N
41.77192,-123.438,305.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.5,2.3,N
41.77237,-123.44365,316,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.8,9.2,N
41.77376,-123.46135,317,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.9,4.3,N
41.77423,-123.46736,309.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.1,2.6,N
41.77283,-123.44952,367,0.49,0.48,2020-09-09,09:30,1,high,2.0NRT,294.5,9.2,N
41.7733,-123.45547,340.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291,4.3,N
41.77601,-123.43283,310.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.4,13.8,N
41.7791,-123.47197,308.4,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.9,3.5,N
41.77643,-123.43814,335.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.6,13.8,N
41.77686,-123.44355,351.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,305.9,32,N
41.77728,-123.44892,350.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,312,32,N
41.7777,-123.45414,367,0.49,0.48,2020-09-09,09:30,1,high,2.0NRT,302.5,21,N
41.7781,-123.45925,367,0.49,0.48,2020-09-09,09:30,1,high,2.0NRT,298.4,21,N
41.77859,-123.46549,327.7,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.7,3.5,N
41.77961,-123.42165,307.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291,14.5,N
41.78347,-123.47023,309.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.3,3.5,N
41.78394,-123.4761,303.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.8,2.8,N
41.78007,-123.42735,335.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.5,14.5,N
41.78049,-123.43272,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,300.2,13.8,N
41.78091,-123.43787,338.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295,13.8,N
41.78131,-123.44296,343.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.4,32,N
41.78172,-123.44804,367,0.49,0.48,2020-09-09,09:30,1,high,2.0NRT,298.1,32,N
41.78212,-123.45312,367,0.49,0.48,2020-09-09,09:30,1,high,2.0NRT,297.8,21,N
41.78252,-123.4582,355.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.4,21,N
41.78296,-123.46371,337,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.4,3.5,N
41.78365,-123.41597,307.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292,12.4,N
41.78783,-123.46831,314.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.3,3.9,N
41.78832,-123.47449,303.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.9,2.7,N
41.7841,-123.42155,339.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,294.6,13.2,N
41.78452,-123.4268,349.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,304.5,13.2,N
41.78493,-123.43195,347.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.2,7.2,N
41.78534,-123.43701,328.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.1,7.2,N
41.78573,-123.44194,327.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292,3.6,N
41.78613,-123.44698,329.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.2,3.6,N
41.78654,-123.45216,335.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.4,5.6,N
41.78696,-123.4573,352.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.9,5.6,N
41.78737,-123.46252,333.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.7,3.9,N
41.78683,-123.39951,312.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.6,6.3,N
41.78939,-123.43141,319.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.2,7.2,N
41.78979,-123.43643,319.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.8,7.2,N
41.79018,-123.44138,319.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.8,3.6,N
41.79265,-123.47224,319,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.9,2.7,N
41.78724,-123.40465,347.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,297.7,6.3,N
41.78766,-123.40987,355,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,301.2,12.4,N
41.78811,-123.41541,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,299.9,12.4,N
41.78856,-123.42115,330.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295,13.2,N
41.78898,-123.42637,320.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.4,13.2,N
41.79058,-123.44631,322.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.5,3.6,N
41.79099,-123.45142,321.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.7,5.6,N
41.79139,-123.45647,322.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.9,5.6,N
41.7918,-123.46152,327.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.1,3.9,N
41.79221,-123.46672,328,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.5,3.9,N
41.79078,-123.39278,309.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.7,5.6,N
41.79247,-123.41377,317.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.5,2.1,N
41.79296,-123.41991,316.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.4,2.1,N
41.79386,-123.43108,318.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.1,2.6,N
41.79426,-123.43615,318.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.8,2.6,N
41.79466,-123.44111,318.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.1,2.7,N
41.79748,-123.47623,308,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,286.7,3.2,N
41.7912,-123.39803,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,300,6.4,N
41.79163,-123.40335,328.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.3,6.4,N
41.79204,-123.40842,326.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295,2.1,N
41.79342,-123.4257,321,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.6,2.1,N
41.79505,-123.44597,323.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292,2.7,N
41.79544,-123.45082,327.5,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.2,3.6,N
41.79583,-123.45566,331.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.2,3.6,N
41.79622,-123.4605,327,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.9,3.6,N
41.79662,-123.46542,323.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.8,3.6,N
41.79702,-123.4705,327.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.6,3.2,N
41.79643,-123.40712,310.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.9,2.1,N
41.79686,-123.41238,308.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.6,2.1,N
41.79733,-123.41835,314.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.7,2.1,N
41.79782,-123.42443,314,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.1,2.1,N
41.01718,-123.47305,306.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.7,40.4,N
41.01775,-123.4796,318.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.5,40.4,N
41.01837,-123.48684,307.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.4,2.7,N
41.02104,-123.46598,306.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.6,9.2,N
41.02279,-123.48618,319.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.6,2.7,N
41.02335,-123.49266,304.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.9,2.7,N
41.02162,-123.47268,325.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,321.3,40.4,N
41.02219,-123.4793,351.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,308.8,40.4,N
41.01696,-123.4779,307.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.8,27.4,N
41.01751,-123.48486,306.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.1,27.4,N
41.0225,-123.49145,307.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291,2.6,N
41.02088,-123.47099,337.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,307.9,59,N
41.02141,-123.47765,345.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,319.5,27.4,N
41.02197,-123.48471,342.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292,27.4,N
41.0248,-123.46418,313.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.1,26.3,N
41.02633,-123.48325,314.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.5,17,N
41.02679,-123.48907,306.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.4,1.4,N
41.02533,-123.47079,344.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,311,26.3,N
41.02584,-123.47713,344.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,294.7,17,N
41.02836,-123.45309,312.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.3,4.3,N
41.03112,-123.48714,312.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.2,1.4,N
41.03159,-123.493,305.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.9,1.4,N
41.02877,-123.45817,331.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.1,4.3,N
41.02923,-123.46375,324.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.7,26.3,N
41.02975,-123.47019,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,296.6,26.3,N
41.03022,-123.47614,355.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.2,17,N
41.03067,-123.48167,330.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.3,17,N
41.02534,-123.36178,318,0.47,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.1,4,N
41.79828,-123.43019,319.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293,2.6,N
41.79871,-123.43544,317.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.3,2.6,N
41.79911,-123.44052,317.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.2,2.7,N
41.79988,-123.45008,318.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.7,3.6,N
41.80228,-123.47984,306.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,286.3,2,N
41.8027,-123.48518,305,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,285.3,2,N
41.79515,-123.39125,347.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,298.6,5.6,N
41.79556,-123.39641,323,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296,6.4,N
41.79601,-123.4019,324.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.8,6.4,N
41.7995,-123.44537,320.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.1,2.7,N
41.80026,-123.45473,320.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.5,3.6,N
41.80063,-123.45933,321.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.9,3.6,N
41.80101,-123.46403,322.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.6,3.6,N
41.80142,-123.46915,327.4,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.8,3.2,N
41.80185,-123.47445,323.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.7,3.2,N
41.80313,-123.49049,326.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,286,3.5,N
41.80045,-123.40129,319.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,294.1,3.6,N
41.80088,-123.40665,312,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.6,1.4,N
41.8013,-123.41179,309.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.4,1.4,N
41.80173,-123.41708,308.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.6,1.3,N
41.80217,-123.42262,306.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.4,1.3,N
41.80265,-123.42853,307.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.7,1.5,N
41.80312,-123.4343,313,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291,1.5,N
41.80355,-123.43971,313.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.8,2.1,N
41.80394,-123.44456,313.5,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.9,2.1,N
41.80432,-123.44921,317.4,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.6,2.6,N
41.80469,-123.4538,314.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.6,2.6,N
41.80504,-123.45817,311.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.5,2,N
41.80542,-123.46278,311.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.4,2,N
41.80668,-123.47855,318,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.6,1.9,N
41.80715,-123.48444,303,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,285.4,1.9,N
41.79918,-123.38564,323.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.8,13.1,N
41.79959,-123.39066,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,303.5,13.1,N
41.8,-123.39578,344,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,298.8,3.6,N
41.80582,-123.46781,321.4,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.8,2.9,N
41.80624,-123.4731,323.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.5,2.9,N
41.80446,-123.39533,313.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.3,3.6,N
41.80489,-123.40067,310.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.6,3.6,N
41.80533,-123.40615,308.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.5,1.4,N
41.80576,-123.41144,309.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.4,1.4,N
41.80618,-123.41657,309.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.3,1.3,N
41.80659,-123.42168,306.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.8,1.3,N
41.80703,-123.42715,307.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.2,1.5,N
41.80749,-123.43275,310.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.1,1.5,N
41.80793,-123.43817,315.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.3,2.1,N
41.80832,-123.44302,317,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.7,2.1,N
41.80908,-123.45248,318,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.8,2.6,N
41.80946,-123.45705,311.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.7,2,N
41.80983,-123.46165,314.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.3,2,N
41.81023,-123.46662,316.4,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.7,2.9,N
41.81066,-123.47199,315.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.5,2.9,N
41.81113,-123.47784,317.4,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.4,1.9,N
41.81164,-123.48421,301.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,285.6,1.9,N
41.80274,-123.37421,340.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,298.5,11.3,N
41.80319,-123.37977,346.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,297.2,11.3,N
41.80363,-123.38512,351.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,302.1,13.1,N
41.80405,-123.39027,344.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,300.6,13.1,N
41.8087,-123.44775,323,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.9,2.6,N
41.80849,-123.38973,313.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.1,11.9,N
41.8089,-123.39471,311.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.8,2.3,N
41.80932,-123.39989,309.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.2,2.3,N
41.80977,-123.40544,307.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.2,2.3,N
41.81025,-123.4113,310.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.8,2.3,N
41.81146,-123.42626,307.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.8,1.6,N
41.81187,-123.43131,308.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.4,1.6,N
41.8123,-123.43655,313.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.5,1.8,N
41.8127,-123.44152,309.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.1,1.8,N
41.8131,-123.44642,313.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.1,1.6,N
41.8135,-123.45138,311.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.6,1.6,N
41.8139,-123.45627,307.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.8,1.5,N
41.8143,-123.46117,306.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.5,1.5,N
41.8147,-123.46629,309.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.3,1.6,N
41.81515,-123.47176,310.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.3,1.6,N
41.81563,-123.47773,312.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.5,1.5,N
41.81615,-123.48425,299.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,285.5,1.5,N
41.80668,-123.36749,338.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.6,14,N
41.80714,-123.37311,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,307.3,20.1,N
41.8076,-123.37876,345.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,311.2,20.1,N
41.80806,-123.38441,344.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,305.9,11.9,N
41.81248,-123.38357,311.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.1,11.9,N
41.81293,-123.38917,314.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.8,11.9,N
41.81632,-123.43067,308.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.2,1.6,N
41.81672,-123.43565,307.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.2,1.8,N
41.81757,-123.44607,306.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.8,1.6,N
41.81799,-123.4513,311.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.9,1.6,N
41.81841,-123.45647,309.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.1,1.5,N
41.81883,-123.46159,308.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.1,1.5,N
41.81925,-123.46684,306.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.5,1.6,N
41.81969,-123.47225,308.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.6,1.6,N
41.82016,-123.478,309.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.2,1.5,N
41.82118,-123.49078,299.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,285.5,1.5,N
41.81106,-123.36621,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,306.6,14,N
41.81152,-123.37186,354.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,304.8,20.1,N
41.81199,-123.37757,329.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,298.7,20.1,N
41.81497,-123.35915,312.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.1,59.7,N
41.81691,-123.38279,311.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.1,2.5,N
41.81738,-123.38864,308.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.1,2.5,N
41.81824,-123.39905,307.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.6,2.4,N
41.81865,-123.40414,310.5,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.1,2.5,N
41.82038,-123.42535,308.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292,1.2,N
41.82079,-123.4304,304.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.8,1.2,N
41.82206,-123.44593,309.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.9,1.9,N
41.82249,-123.45127,308,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.3,1.9,N
41.82292,-123.45653,309.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.7,1.5,N
41.82335,-123.46179,307.7,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.2,1.5,N
41.82377,-123.46706,307.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288,1.6,N
41.82421,-123.4724,308.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.4,1.6,N
41.82466,-123.47794,305.5,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,286.4,1.7,N
41.81543,-123.36476,344.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,302.8,59.7,N
41.8159,-123.3705,330.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,298.9,2.8,N
41.81639,-123.37653,328,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,297.7,2.8,N
41.82026,-123.36901,314.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,296.7,2.8,N
41.82079,-123.37544,310.4,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.6,2.8,N
41.82269,-123.39855,310.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,294.4,2.4,N
41.82312,-123.40382,309.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.9,2.5,N
41.82445,-123.4201,306.9,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.6,3.8,N
41.82489,-123.42554,309.2,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,293.1,1.2,N
41.82532,-123.43074,305.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.1,1.2,N
41.82615,-123.44086,308.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,289.3,4.5,N
41.82699,-123.45126,306.1,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288,1.9,N
41.82742,-123.45645,305.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.3,1.5,N
41.82784,-123.46172,306.6,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.1,1.5,N
41.82828,-123.46703,308.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.3,1.6,N
41.82871,-123.47234,310.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.2,1.6,N
41.82915,-123.47775,306.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,287.7,1.7,N
41.81931,-123.3573,367,0.48,0.48,2020-09-09,09:30,1,high,2.0NRT,339.2,59.7,N
41.81978,-123.36314,343.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,301.5,59.7,N
41.90393,-123.47616,307.3,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.8,1.6,N
41.90434,-123.48129,304.8,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,288.2,1.6,N
41.90477,-123.48672,315.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.3,3.3,N
41.90563,-123.4976,308.9,0.49,0.49,2020-09-09,09:30,1,nominal,2.0NRT,288.8,3.9,N
41.89558,-123.37103,321,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291,2.5,N
41.89611,-123.37776,323.6,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.8,2.5,N
41.89803,-123.40209,327.3,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,298.3,3.1,N
41.9052,-123.49218,328.5,0.49,0.49,2020-09-09,09:30,1,nominal,2.0NRT,292,3.3,N
41.90054,-123.37695,313.7,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,290.6,2.5,N
41.9019,-123.3942,319.1,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,295.9,3.1,N
41.90324,-123.41094,317.8,0.48,0.48,2020-09-09,09:30,1,nominal,2.0NRT,294.5,3.2,N
41.90579,-123.44299,309.2,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,294.5,1.8,N
41.90624,-123.44862,309.9,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.3,1.8,N
41.90672,-123.45451,315.7,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,292.1,2,N
41.90718,-123.46041,310.5,0.49,0.48,2020-09-09,09:30,1,nominal,2.0NRT,291.3,2,N
